Timestamp_From,Timestamp_To,Special_Filling_temp,Special_Filling_Flow,First_Agglo_Tank_Temp_T42,Tank_47_Temp,PPT-48_Temperature,Fine_Seed_Tonnage,Fine_Seed_Flow,Fine_Seed_Density,Fine_Seed_Charge,Fine_Seed_SSA,Fine_Seed_3_5u,Fine_Seed_45u,Fine_Seed_D50,PHE_Inlet_Temp,PHE_Outlet_Temp,Regular_Filling_Flow,Tank__52_Temp,Tank__56_Temp,Coarse_Seed_1_Tonnage,Coarse_Seed_2_Tonnage,Coarse_Seed_2_Flow,Coarse_Seed_1_Density,Coarse_Seed_2_Density,HAT_3_5u,HAT_45u,HAT_D50,Filling_Concentration,Filling_Ratio,Batch_Circulation_Hrs,Feed_Hydrate_D50,Feed_Hydrate_SSA,Date,Feed_Hydrate_200
3/6/25 13:00,3/6/25 14:00,98.06,180.49,80.76,69.27,59.09,30.26,100.01,1.4,0,,,,,74.61,56.22,81.64,68.63,65.79,122.72,145.17,196.79,1.58,1.61,,,,,,,,,00:00.0,
3/6/25 12:00,3/6/25 13:00,97.74,161,80.95,68.1,59.05,28.44,87.68,1.41,0,0.16,0.7,26.6,58.2,73.62,61.36,150.24,68.1,65.73,96.15,160.69,218.67,1.51,1.61,0,4.8,84.2,,,,101,0.06,00:00.0,
3/6/25 11:00,3/6/25 12:00,97.29,145.15,80.86,67.88,59,27.92,84.52,1.41,0,,,,,73.09,60.26,136.45,68.07,65.71,144.12,156.71,204.08,1.57,1.62,,,,240.3,0.66,,,,00:00.0,
3/6/25 10:00,3/6/25 11:00,97.8,152.67,81.11,67.95,58.92,29.65,90.03,1.41,0,,,,,72.51,58.25,138.63,68.15,65.64,134.14,151.93,206.9,1.54,1.6,,,,,,,,,00:00.0,
3/6/25 9:00,3/6/25 10:00,98.47,149.71,80.91,67.74,58.83,29.85,85.59,1.42,0,,,,,72.55,58.7,129.03,68.09,65.56,148.5,135.97,197.41,1.62,1.58,,,,,,,,,00:00.0,75
3/6/25 8:00,3/6/25 9:00,98.29,138.3,80.97,68.2,58.74,27.99,80.04,1.42,0,,,,,71.91,54.14,74.51,68.39,65.53,102.34,152.26,250.51,1.5,1.54,,,,,,,,,00:00.0,
3/6/25 7:00,3/6/25 8:00,98.18,136.58,81.01,67.72,58.73,28.73,80.01,1.42,0,,,,,71.47,57.42,170.03,68.26,65.51,114.83,175.53,225.67,1.53,1.63,,,,237.6,0.65,,,,00:00.0,
3/6/25 6:00,3/6/25 7:00,98.21,139.49,81.02,68.73,58.74,28.7,79.96,1.42,0,,,,,66.13,52.58,50.48,68.37,65.6,131.25,128.3,196.29,1.57,1.57,,,,,,,,,00:00.0,
3/6/25 5:00,3/6/25 6:00,97.66,144.07,80.98,68.24,58.76,29.28,80.01,1.43,0,,,,,73.75,57.87,106.92,68.23,65.68,152.82,149.5,191.53,1.64,1.63,,,,,,,,,00:00.0,
3/6/25 4:00,3/6/25 5:00,98.4,141.79,81.02,67.94,58.77,28.43,79.97,1.42,0,,,,,74.21,63.54,185.27,68.07,65.72,111.5,144.72,199.89,1.52,1.6,,,,227.6,0.66,,,,00:00.0,
3/6/25 3:00,3/6/25 4:00,98.64,144.77,80.99,68.02,58.75,27.58,80,1.42,0,,,,,74.62,57.32,94.82,68.04,65.82,125.49,152.68,198.58,1.55,1.62,,,,,,,,,00:00.0,
3/6/25 2:00,3/6/25 3:00,98.33,122.43,80.78,67.4,58.73,27.77,80.03,1.42,0,,,,,74.72,64.56,178.19,67.79,65.88,143.2,137.87,236.14,1.55,1.53,,,,,,,,,00:00.0,
3/6/25 1:00,3/6/25 2:00,97.6,136.28,81.18,67.31,58.88,29.34,80.04,1.43,0,,,,,73.86,64.02,192.72,67.84,65.89,168.31,164.33,224.85,1.6,1.61,,,,,,,95.3,0.07,00:00.0,
3/6/25 0:00,3/6/25 1:00,98.15,133.79,80.93,67.22,58.97,29.35,79.99,1.43,0,0.13,0.5,17.3,65.1,73.65,61.6,147.29,67.92,65.93,133.29,202.12,258.6,1.51,1.63,0,7.5,75.9,236,0.66,,,,00:00.0,
3/5/25 23:00,3/6/25 0:00,98.76,138.27,81.13,67.52,58.99,28.86,80.21,1.42,0,,,,,73.52,60.94,144.56,68.21,66.02,175.33,166.58,229.45,1.63,1.59,,,,,,,,,00:00.0,
3/5/25 22:00,3/5/25 23:00,98.66,136.97,80.95,68.07,58.99,28.79,80.01,1.42,0,,,,,73.82,59.68,133.14,68.42,65.99,123.39,162.61,281.37,1.56,1.53,,,,,,,,,00:00.0,
3/5/25 21:00,3/5/25 22:00,98.64,138.55,80.97,68.35,58.97,28.96,80,1.43,0,,,,,74.62,65.17,219.44,68.6,65.91,126.04,153.93,210.62,1.57,1.61,,,,,,,,,00:00.0,
3/5/25 20:00,3/5/25 21:00,98.63,128.02,81.01,67.86,58.98,28.2,80.01,1.42,0,,,,,74.71,63.63,206.69,68.43,65.93,104.39,187.94,270.76,1.52,1.59,,,,,,,,,00:00.0,
3/5/25 19:00,3/5/25 20:00,98.42,130.61,81.01,68.24,59.04,28.83,80.03,1.42,0,0.2,1,36,53.3,74.22,58.07,125.39,68.63,66.1,127.45,210.06,262.27,1.57,1.63,0,5.2,79.3,237.5,0.67,,,,00:00.0,
3/5/25 18:00,3/5/25 19:00,98.9,139.92,81.05,68.58,59.11,28.62,80.01,1.42,0,,,,,71.14,58.74,157.16,68.66,66.18,102.25,184.74,225.04,1.53,1.64,,,,,,,,,00:00.0,
3/5/25 17:00,3/5/25 18:00,99.08,144.81,80.96,68.58,59.17,28.96,79.96,1.43,0,,,,,75.05,63.39,173.71,68.53,66.13,142.93,124.55,172.3,1.66,1.6,,,,,,,,,00:00.0,
3/5/25 16:00,3/5/25 17:00,98.74,134.05,81,67.9,59.17,25.46,80.03,1.4,0,,,,,74.38,64.35,200.58,68.31,65.89,98.11,132.22,230.34,1.53,1.53,,,,,,,95.5,0.07,00:00.0,
3/5/25 15:00,3/5/25 16:00,99.04,133.46,80.99,67.93,59.12,28.55,80.05,1.42,0,,,,,74.01,61.83,159.11,68.34,65.67,124.58,181.61,243.05,1.58,1.61,,,,231.3,0.67,,,,00:00.0,
3/5/25 14:00,3/5/25 15:00,99.88,137.7,81.06,68.39,59.12,29.33,80,1.43,0,,,,,74.13,63.1,173.68,68.42,65.6,114.6,160.14,198.35,1.56,1.64,,,,,,,,,00:00.0,
3/5/25 13:00,3/5/25 14:00,98.79,151.51,81.04,68.18,59.09,30.18,80,1.43,0,0,1,37.3,52.2,73.55,60.04,149.96,68.25,65.48,131.81,140.17,212.19,1.61,1.58,0,4.9,82.8,,,,,,00:00.0,
3/5/25 12:00,3/5/25 13:00,98.1,152.3,80.99,68.29,58.96,29.37,79.96,1.43,0,,,,,73.81,61.53,155.12,68.11,65.41,109.24,126.29,198.47,1.54,1.56,,,,228.6,0.67,,100.9,0,00:00.0,
3/5/25 11:00,3/5/25 12:00,97.92,154.45,81.04,67.94,58.8,27.33,80.02,1.42,0,,,,,73.57,63.91,200.99,67.88,65.41,132.57,165.02,203.27,1.59,1.64,,,,,,,,,00:00.0,
3/5/25 10:00,3/5/25 11:00,97.49,162.2,81.02,67.9,58.63,27.91,79.99,1.42,0,,,,,73.06,60.29,145.65,67.77,65.57,132.39,139.82,184.18,1.57,1.62,,,,,,,,,00:00.0,
3/5/25 9:00,3/5/25 10:00,97.67,149.01,80.92,67.62,58.51,28,79.95,1.42,1.2,,,,56.87,73.36,63.43,196.04,67.72,65.78,125.82,141.29,232.04,1.59,1.54,,,,,0.67,28.8,,,00:00.0,72
3/5/25 8:00,3/5/25 9:00,97.57,157.57,81.07,67.55,58.5,24.92,80,1.4,0,,,,,73.34,58.56,140.15,67.81,65.92,102.15,169.06,279.82,1.52,1.54,,,,231,0.67,,,,00:00.0,
3/5/25 7:00,3/5/25 8:00,98.55,157.67,80.94,67.82,58.57,24.77,79.79,1.4,0,,,,,73.91,61.77,163.71,67.94,66.06,104.11,184.48,277.02,1.56,1.57,,,,,,,,,00:00.0,
3/5/25 6:00,3/5/25 7:00,97.75,148.85,81,67.62,58.72,23.58,79.97,1.39,0,,,,,73.85,63.83,204.59,68.03,66.19,84.71,183.64,272.5,1.53,1.58,,,,,,,,,00:00.0,
3/5/25 5:00,3/5/25 6:00,97.68,146.54,80.99,67.55,58.82,22.17,79.95,1.38,0,,,,,73.69,62.83,188.22,68.13,66.46,98.83,189.38,277.37,1.57,1.58,,,,,,,,,00:00.0,
3/5/25 4:00,3/5/25 5:00,98.07,148.39,81.02,67.89,58.87,19.75,79.98,1.37,0,,,,,73.8,62.22,171.03,68.4,66.65,87,202.53,246.62,1.53,1.65,,,,236.7,0.67,,,,00:00.0,
3/5/25 3:00,3/5/25 4:00,97.47,140.57,80.9,67.89,58.98,18.87,79.97,1.36,0,,,,,73.78,62.88,183.64,68.58,66.81,103.47,160.66,216.47,1.58,1.62,,,,,,,,,00:00.0,
3/5/25 2:00,3/5/25 3:00,97.87,121.06,81,67.64,59.13,15.85,79.96,1.35,0,,,,,73.57,63.68,205.52,68.79,66.94,86.66,187.18,258.44,1.53,1.6,,,,,,,,,00:00.0,
3/5/25 1:00,3/5/25 2:00,98.65,158.98,81.18,68.89,59.21,14.84,81.55,1.34,0,,,,,73.32,59.45,128.43,69.34,67.04,102.4,158.97,202.61,1.57,1.63,,,,,,,,,00:00.0,
3/5/25 0:00,3/5/25 1:00,98.64,176.53,81.12,69.07,59.23,16.39,80.36,1.35,0,0.13,0,31.3,54.6,73.33,63.56,202.25,69.42,67.07,107.45,161.31,198.11,1.55,1.64,0,3.2,84.7,,,,98.3,0.06,00:00.0,
3/4/25 23:00,3/5/25 0:00,98.33,175.63,80.72,68.88,59.28,18.14,80.05,1.36,0,,,,,73.44,61.32,159.98,69.39,67.08,107.6,173.02,210.6,1.58,1.65,,,,231.8,0.67,,,,00:00.0,
3/4/25 22:00,3/4/25 23:00,98.04,161.06,80.96,69.09,59.27,18.62,79.87,1.36,0,,,,,73.82,63.43,191.89,69.65,67.03,114.81,158.72,201.9,1.54,1.63,,,,,,,,,00:00.0,
3/4/25 21:00,3/4/25 22:00,98.39,154.69,80.93,69.11,59.15,18.75,80.12,1.36,0,,,,,74.11,64.2,212.43,69.82,66.96,121.67,126.56,166.87,1.55,1.59,,,,,,,,,00:00.0,
3/4/25 20:00,3/4/25 21:00,98.73,151.1,81.05,69.29,59.11,18.64,79.31,1.36,0,,,,,74.23,63.46,222,70.04,67.01,113.67,160.95,201.43,1.54,1.64,,,,228.3,0.68,,,,00:00.0,
3/4/25 19:00,3/4/25 20:00,98.52,137.07,80.93,69.74,59.09,18.23,79.13,1.35,0,0.22,1.1,43,48.9,71.56,62.69,195.26,69.93,67.75,164.7,67.26,106.36,1.64,1.47,0,6,80.1,,,,96.7,0.07,00:00.0,
3/4/25 18:00,3/4/25 19:00,98.41,170.07,81.05,70.44,59.18,18.31,76.28,1.37,0,,,,,74.81,60.28,135.46,70.45,67.01,88.32,120.99,172.14,1.5,1.59,,,,,,,,,00:00.0,
3/4/25 17:00,3/4/25 18:00,98.51,157.8,81.06,70.28,59.29,19.21,79.83,1.37,0,,,,,74.49,64.82,214.83,70.32,66.84,114.76,119.29,170.18,1.54,1.59,,,,,,,,,00:00.0,
3/4/25 16:00,3/4/25 17:00,98.34,171.15,80.97,70.91,59.31,18.4,79.73,1.36,0,,,,,73.89,64.67,223.52,70.13,66.8,-0.1,144.72,211.04,0.99,1.58,,,,228.9,0.67,,,,00:00.0,
3/4/25 15:00,3/4/25 16:00,98.17,155.47,80.98,71.21,59.33,18.61,79.09,1.36,0,,,,,73.59,59.74,158.77,69.56,66.97,16.65,156.95,212.49,1.1,1.61,,,,,,,,,00:00.0,
3/4/25 14:00,3/4/25 15:00,98.07,171.1,81.15,71.69,59.34,17.9,80.92,1.36,0,,,,,73.88,62.1,181.39,68.74,67.12,111.29,122.45,172.27,1.51,1.59,,,,,,,,,00:00.0,
3/4/25 13:00,3/4/25 14:00,97.95,182.54,80.82,72.33,59.32,16.66,79.97,1.35,0,0.13,0,30.9,55.3,73.19,62.52,165.55,68.2,67.29,165.35,45.74,90.86,1.55,1.25,0,3.2,82.6,,,,95.4,0.07,00:00.0,
3/4/25 12:00,3/4/25 13:00,97.69,182.35,80.39,66.13,59.24,17.1,80.04,1.35,0,,,,,72.71,62.98,78.91,67.6,68.51,144.88,-0.97,39.94,1.48,0.99,,,,228.7,0.68,,,,00:00.0,
3/4/25 11:00,3/4/25 12:00,98.05,182.9,80.63,71.82,59.2,19.27,80.03,1.37,0,,,,,74.12,59.22,132.7,68.19,67.58,144.18,132.97,189.4,1.5,1.56,,,,,,,,,00:00.0,
3/4/25 10:00,3/4/25 11:00,97.74,182.69,80.55,71.84,59.11,20.59,80.05,1.37,0.94,,,,52.93,74.24,62.98,187.99,69.1,67.45,108.81,153.15,204.22,1.52,1.61,,,,,0.68,29.63,,,00:00.0,
3/4/25 9:00,3/4/25 10:00,96.71,181.92,80.32,72,58.93,22.53,80.26,1.39,0,,,,,74.17,64.6,236.07,69.34,67.36,118.18,129.89,189.66,1.57,1.58,,,,,,,,,00:00.0,70
3/4/25 8:00,3/4/25 9:00,97.05,182.54,80.22,72.91,58.85,23.56,80.3,1.39,0,,,,,68.37,55.8,125.68,68.97,67.3,95.37,190.2,253.89,1.49,1.61,,,,237.1,0.69,,,,00:00.0,
3/4/25 7:00,3/4/25 8:00,97.01,169.31,80.38,72.32,58.81,25.56,90.17,1.38,0,,,,,75.46,62.26,174.03,69.43,67.26,135.43,150.6,193.16,1.57,1.63,,,,,,,,,00:00.0,
3/4/25 6:00,3/4/25 7:00,97.42,182.62,80.43,72.94,58.77,24.39,80.27,1.4,0,,,,,76.01,55.97,94.46,69.38,67.23,114.87,140.14,192.31,1.53,1.6,,,,,,,,,00:00.0,
3/4/25 5:00,3/4/25 6:00,98.03,183.39,80.6,72.89,58.74,24.35,80.15,1.4,0,,,,,76.24,58.81,119.12,69.19,67.22,122.84,149.49,225.79,1.55,1.57,,,,,,,,,00:00.0,
3/4/25 4:00,3/4/25 5:00,98.22,184.27,80.72,72.85,58.78,24.42,79.6,1.4,0,,,,,76.06,63.82,233.1,69.4,67.2,119.5,169.9,221.52,1.54,1.62,,,,229,0.68,,,,00:00.0,
3/4/25 3:00,3/4/25 4:00,98.92,183.66,80.45,74.09,58.89,24.16,80.03,1.4,0,,,,,55.57,52.73,48.64,69.27,67.24,160.48,135.1,185.19,1.64,1.6,,,,,,,,,00:00.0,
3/4/25 2:00,3/4/25 3:00,99.12,184.99,80.32,72.56,58.9,23.96,85.8,1.39,0,,,,,75.49,62.26,183.51,68.98,67.25,105.93,171.87,249.64,1.48,1.58,,,,,,,,,00:00.0,
3/4/25 1:00,3/4/25 2:00,98.32,184.48,80.08,73.11,58.91,24.93,91.38,1.38,0,0.16,0.7,23.4,59.4,74.93,57.53,119.24,69.49,67.22,140.37,99.67,136.99,1.53,1.49,0,3.3,86.4,,,,97.5,0.07,00:00.0,
3/4/25 0:00,3/4/25 1:00,98.1,184.44,80.54,73,58.92,21.3,80.32,1.38,0,,,,,74.81,56.2,104.99,69.69,67.25,115.52,37.89,78.7,1.54,1.46,,,,,,,,,00:00.0,
3/3/25 23:00,3/4/25 0:00,98.2,190.74,80.61,72.72,58.91,23.9,82.37,1.39,0,,,,,75.28,59.21,130.28,69.38,67.28,129.23,84.07,151.41,1.6,1.5,,,,230.7,0.68,,,,00:00.0,
3/3/25 22:00,3/3/25 23:00,98.2,181.61,80.69,72.46,58.92,24.53,80.03,1.4,0,,,,,68.89,61.66,142.57,69,67.27,87.71,148.29,230.54,1.49,1.56,,,,,,,,,00:00.0,
3/3/25 21:00,3/3/25 22:00,98.16,176.37,80.86,71.49,58.98,25.96,79.67,1.41,0,,,,,70.71,65.06,180.51,68.99,67.26,91.74,150.13,234.8,1.49,1.56,,,,,,,97.1,0.07,00:00.0,
3/3/25 20:00,3/3/25 21:00,98.3,174.26,81.02,65.85,59.03,26.99,79.92,1.41,0,,,,,75.97,65.73,274.63,69.47,67.3,120.58,181.47,237.15,1.54,1.62,,,,,,,,,00:00.0,
3/3/25 19:00,3/3/25 20:00,97.94,142.41,80.2,57.22,59.13,27.27,79.98,1.41,0,0.17,0.8,28.6,56.3,67.53,61.52,149.35,69.98,68.66,63.31,103.3,155.8,1.26,1.48,0,3.8,82.9,230,0.67,,,,00:00.0,
3/3/25 18:00,3/3/25 19:00,97.62,179.54,81.21,71.35,59.22,27.44,79.97,1.42,0,,,,,75.12,63.54,201.3,70.56,67.72,127.66,42.96,90.78,1.52,1.31,,,,,,,,,00:00.0,
3/3/25 17:00,3/3/25 18:00,97.49,190.95,80.92,70.57,59.29,27.69,79.89,1.42,0,,,,,75.47,64.65,228.78,70.54,67.31,113.69,94.62,145.39,1.6,1.56,,,,,,,,,00:00.0,
3/3/25 16:00,3/3/25 17:00,97.35,179.63,81.04,68.65,59.27,25.96,80.1,1.41,0,,,,,75.36,58.39,139.51,70.76,67.38,153.46,143.65,182.37,1.56,1.63,,,,,,,,,00:00.0,
3/3/25 15:00,3/3/25 16:00,98.05,190.47,80.79,71.89,59.25,24.66,79.92,1.4,0,,,,,75.34,59,117.82,70.99,67.49,95.73,127.31,170.23,1.53,1.61,,,,226.9,0.66,,,,00:00.0,
3/3/25 14:00,3/3/25 15:00,97.94,190.92,80.88,69.89,59.26,23.59,79.99,1.39,0,,,,,76.09,58.55,127.71,70.61,67.3,122.72,158.66,222.91,1.55,1.59,,,,,,,,,00:00.0,
3/3/25 13:00,3/3/25 14:00,98.11,191.01,80.54,71.92,59.24,22.93,79.95,1.39,0,,,,,76.57,64.6,209.63,70.28,67.61,124.49,153.92,201.63,1.55,1.62,,,,,,,,,00:00.0,
3/3/25 12:00,3/3/25 13:00,97.31,181.78,80.77,70.75,59.15,23.77,81.09,1.39,0,,,,,76.48,66.21,246.44,70.2,67.46,146.22,111.47,160.93,1.6,1.58,,,,225.6,0.66,,,,00:00.0,
3/3/25 11:00,3/3/25 12:00,96.97,188.7,80.65,70.56,59.07,22.23,77.26,1.39,0,0.16,0.7,28.7,57.1,75.72,65.41,245.82,70.15,67.3,107.52,16.45,159.85,1.53,1.13,0,6.1,76.9,,,,94.9,0.07,00:00.0,
3/3/25 10:00,3/3/25 11:00,97.08,191.77,80.23,70.47,59,23.17,80.03,1.39,1.02,,,,54.2,75.16,65.11,245.78,70.04,67.27,97.37,-2.9,184.6,1.49,0.99,,,,,0.66,28.91,,,00:00.0,69
3/3/25 9:00,3/3/25 10:00,97.14,192.66,80.35,69.87,58.97,22.91,80.16,1.39,0,,,,,75,63.31,211.03,69.8,67.36,118.75,110.78,159.33,1.55,1.52,,,,,,,,,00:00.0,
3/3/25 8:00,3/3/25 9:00,96.95,191.87,80.2,69.41,58.89,22.5,80.36,1.39,0,,,,,74.85,63.57,221.56,69.72,67.39,117.29,162.08,206.84,1.53,1.63,,,,230.2,0.66,,,,00:00.0,
3/3/25 7:00,3/3/25 8:00,96.12,191.83,80.01,69.92,58.82,21.26,79.76,1.38,0,,,,,74.53,60.14,161.6,70.04,67.37,137.48,137.3,175.71,1.59,1.63,,,,,,,,,00:00.0,
3/3/25 6:00,3/3/25 7:00,96.95,192.08,80.26,69.85,58.84,20.09,80.09,1.37,0,,,,,74.63,62.06,197.91,70.09,67.44,102.92,116.31,160.29,1.5,1.6,,,,,,,,,00:00.0,
3/3/25 5:00,3/3/25 6:00,97.33,191.92,80.16,70.68,58.77,19.95,82.42,1.37,0,,,,,74.59,56.07,104.89,70.37,67.51,124.16,106.64,170.22,1.55,1.55,,,,,,,,,00:00.0,
3/3/25 4:00,3/3/25 5:00,97.82,193.39,80.27,70.44,58.61,22.06,85.01,1.38,0,,,,,74.92,58.69,135,70.35,67.54,110.52,144.18,221.41,1.52,1.57,,,,,,,,,00:00.0,
3/3/25 3:00,3/3/25 4:00,97.46,193.39,80.16,70.61,58.44,25.38,85.01,1.39,0,,,,,74.23,59.57,165.58,70.55,67.55,118.89,126.41,171.89,1.56,1.6,,,,234.2,0.66,,,,00:00.0,
3/3/25 2:00,3/3/25 3:00,97.26,193.41,80.19,70.45,58.35,26.81,84.97,1.4,0,,,,,74.91,61.41,189.44,70.35,67.54,98.36,79.78,138.17,1.49,1.53,,,,,,,,,00:00.0,
3/3/25 1:00,3/3/25 2:00,96.69,192.06,81.26,70.31,58.29,26.83,84.36,1.4,0,0.17,0.8,27.4,57.5,74.6,60.86,201.82,70.25,67.46,141.52,40.69,107.05,1.53,1.38,0,4.2,81.8,,,,92.8,0.07,00:00.0,
3/3/25 0:00,3/3/25 1:00,96.86,190.5,81.98,69.66,58.29,26.98,84.96,1.4,0,,,,,69.25,58.2,201.67,70.22,67.5,140.01,166.21,206.18,1.52,1.64,,,,,,,,,00:00.0,
3/2/25 23:00,3/3/25 0:00,97.72,190.37,81.48,71.08,58.36,26.87,84.99,1.4,0,,,,,61.35,56.64,69.25,70.47,67.53,141.57,126.22,168.17,1.56,1.61,,,,235.6,0.67,,,,00:00.0,
3/2/25 22:00,3/2/25 23:00,97.59,181.6,81.51,70.12,58.34,26.12,85.27,1.4,0,,,,,75.16,59.3,141.51,70.43,67.53,122.43,99.39,150.77,1.49,1.57,,,,,,,,,00:00.0,
3/2/25 21:00,3/2/25 22:00,97.75,184.29,81.58,70.54,58.3,26.62,84.92,1.4,0,,,,,75.28,60.89,178.02,70.63,67.4,121.63,92.33,144.53,1.53,1.56,,,,,,,,,00:00.0,
3/2/25 20:00,3/2/25 21:00,97.81,184.68,81.72,70.6,58.19,26.59,86.02,1.4,0,,,,,75.29,62.81,224.77,70.59,67.49,98.88,137.31,174.4,1.53,1.62,,,,238.9,0.67,,,,00:00.0,
3/2/25 19:00,3/2/25 20:00,97.84,184.43,81.42,70.71,58.13,27.79,90,1.4,0,,,,,69.5,61.09,217.12,70.66,67.33,127.81,143.68,176.56,1.57,1.63,,,,,,,,,00:00.0,
3/2/25 18:00,3/2/25 19:00,98.78,185.52,81.51,70.76,58.12,28.58,90.02,1.4,0,0.18,0.9,29.8,55.8,74.5,60.32,146.65,70.53,67.33,109.9,115.72,162.4,1.52,1.59,0.6,19.4,62.8,,,,91.4,0.07,00:00.0,
3/2/25 17:00,3/2/25 18:00,99.04,185.59,81.51,71.17,58.13,29.05,89.77,1.41,0,,,,,75.19,56.43,101.43,70.5,67.29,152.2,95.35,145.7,1.6,1.57,,,,,,,,,00:00.0,
3/2/25 16:00,3/2/25 17:00,98.75,177.55,81.87,70.26,58.17,29.85,89.71,1.41,0,,,,,75.22,61.67,175.53,70.16,67.31,95.73,150.22,188.86,1.5,1.61,,,,,,,,,00:00.0,
3/2/25 15:00,3/2/25 16:00,98.74,184.63,81.48,71.13,58.07,29.28,90.1,1.41,0,,,,,74.53,57.16,103.33,70.45,67.18,125.12,132.5,174.52,1.58,1.61,,,,235.6,0.66,,,,00:00.0,
3/2/25 14:00,3/2/25 15:00,98.72,185.21,81.02,70.77,57.98,26.57,90.47,1.39,0,,,,,76.2,62.67,188.74,70.12,67.22,116.61,62.27,117.87,1.53,1.5,,,,,,,,,00:00.0,
3/2/25 13:00,3/2/25 14:00,98.08,184.97,80.78,70.45,57.89,26.26,90,1.39,0,,,,,75.96,62.88,192.14,69.89,67.2,123.29,70.68,124.93,1.54,1.51,,,,,,,,,00:00.0,
3/2/25 12:00,3/2/25 13:00,97.01,183.07,80.34,70.26,57.78,27.14,90.29,1.4,0,,,,,75.42,56.92,124.65,69.65,67.21,100.49,113.37,186.23,1.5,1.54,,,,,,,,,00:00.0,
3/2/25 11:00,3/2/25 12:00,96.96,183.07,80.49,69.78,57.67,27.74,89.84,1.4,0,0.18,0.6,41,49.3,75.46,63.38,208.05,69.53,67.17,118.88,107.95,180.12,1.56,1.53,0,5.4,77.3,229,0.67,,89.8,0.07,00:00.0,
3/2/25 10:00,3/2/25 11:00,96.17,182.68,80.45,69.56,57.55,27.64,90.17,1.4,0,,,,,74.74,61.88,191.43,69.42,67.17,103.45,119.45,199.94,1.5,1.54,,,,,,,,,00:00.0,
3/2/25 9:00,3/2/25 10:00,96.75,183.03,80.51,69.67,57.45,27.61,89.74,1.4,0,,,,,73.52,58.32,170.91,69.53,67.18,133.06,91.25,165.07,1.58,1.5,,,,,,,,,00:00.0,
3/2/25 8:00,3/2/25 9:00,97.11,181.6,80.78,70.08,57.42,25.44,87.45,1.39,0,,,,,72.91,56.39,107.55,69.46,67.29,103.5,97.44,179.98,1.5,1.51,,,,,,,,,00:00.0,
3/2/25 7:00,3/2/25 8:00,96.21,182.86,80.85,69.4,57.4,26.2,90.17,1.39,0,,,,,74.89,60.07,179.95,69.46,67.35,136.7,99.51,165.75,1.58,1.53,,,,232.2,0.67,,,,00:00.0,
3/2/25 6:00,3/2/25 7:00,95.98,182.87,80.54,69.87,57.39,25.14,90.35,1.38,0,,,,,75.32,59.96,173.61,69.47,67.47,110.02,94.17,155.41,1.53,1.53,,,,,,,,,00:00.0,
3/2/25 5:00,3/2/25 6:00,96.93,182.65,80.71,70.02,57.35,25.43,89.73,1.39,0,,,,,73.43,56.55,128.87,69.52,67.68,130.08,109.86,177.53,1.57,1.54,,,,,,,,,00:00.0,
3/2/25 4:00,3/2/25 5:00,97.32,184.42,81.49,69.01,57.32,25.97,89.64,1.39,0,,,,,74.75,60.66,187.32,69.2,67.92,102.24,157.68,249.97,1.5,1.55,,,,233.3,0.67,,,,00:00.0,
3/2/25 3:00,3/2/25 4:00,97.21,184.23,81.17,70.16,57.34,24.58,90.35,1.38,0,,,,,74.95,53.3,88.71,69.62,68.19,129,161.83,254.9,1.56,1.56,,,,,,,,,00:00.0,
3/2/25 2:00,3/2/25 3:00,97.29,185.02,81.41,68.99,57.3,21.66,90.05,1.37,0,,,,,75.04,61.41,226.17,69.38,68.45,102.73,167.43,261.35,1.5,1.56,,,,,,,,,00:00.0,
3/2/25 1:00,3/2/25 2:00,97.34,184.73,81.18,70.87,57.26,23.41,89.42,1.38,0,0.16,0.8,27.3,56.5,62.57,49.98,59.68,69.85,68.5,143.72,168.61,228.58,1.59,1.61,0,6.8,79.4,231.4,0.67,,93.9,0.07,00:00.0,
3/2/25 0:00,3/2/25 1:00,96.88,183.6,81.93,69.42,57.28,25.29,89.94,1.39,0,,,,,74.68,60.01,192.11,69.34,68.59,122.72,157.95,210.49,1.51,1.61,,,,,,,,,00:00.0,
3/1/25 23:00,3/2/25 0:00,97.29,178.06,81.47,70.7,57.29,25.35,90.02,1.39,0,,,,,73.43,52.93,64.21,69.68,68.78,125.82,125.65,192.92,1.51,1.57,,,,,,,,,00:00.0,
3/1/25 22:00,3/1/25 23:00,96.42,162.55,81.96,68.98,57.29,24.94,89.94,1.38,0,,,,,75.67,64.87,268.65,69.41,68.83,133.85,133.13,236.03,1.53,1.52,,,,,,,,,00:00.0,
3/1/25 21:00,3/1/25 22:00,96.64,171.68,82.04,69.43,57.27,24.73,87.22,1.39,0,,,,,75.39,64.46,276.25,69.8,68.85,132.18,134.25,197.68,1.59,1.58,,,,,,,,,00:00.0,
3/1/25 20:00,3/1/25 21:00,96.84,181.17,82.04,70.42,57.25,23.23,84.96,1.38,0,,,,,72.21,59.22,116.7,70.11,68.89,116.92,150.79,201.57,1.51,1.61,,,,,,,,,00:00.0,
3/1/25 19:00,3/1/25 20:00,98.15,168.71,81.91,70.71,57.33,21.38,84.94,1.37,0,0.18,0.8,33.8,53.2,73.78,55.36,93.63,70.12,69.01,119.97,152.09,197.88,1.54,1.62,0.5,12.3,67.6,241.1,0.66,,89.5,0.07,00:00.0,
