Timestamp_To,Special_Filling_temp_mean,Special_Filling_Flow_mean,First_Agglo_Tank_Temp_T42_mean,Tank_47_Temp_mean,PPT-48_Temperature_mean,Fine_Seed_Tonnage_mean,Fine_Seed_Flow_mean,Fine_Seed_Density_mean,Fine_Seed_SSA,Fine_Seed_3_5u,Fine_Seed_45u,Fine_Seed_D50,PHE_Inlet_Temp_mean,PHE_Outlet_Temp_mean,Regular_Filling_Flow_mean,Tank__52_Temp_mean,Tank__56_Temp_mean,Coarse_Seed_1_Tonnage_mean,Coarse_Seed_2_Tonnage_mean,Coarse_Seed_2_Flow_mean,Coarse_Seed_1_Density_mean,Coarse_Seed_2_Density_mean,HAT_3_5u,HAT_45u,HAT_D50,Filling_Concentration,Filling_Ratio,Feed_Hydrate_D50,Feed_Hydrate_SSA,Feed_Hydrate_200,Feed_Hydrate_100,Feed_Hydrate_325
2023-01-01 00:00:00,93.50999999999999,191.43571428571428,79.53142857142858,77.24714285714286,52.854285714285716,50.82,102.29714285714286,1.49,0.09,1.1,41.2,49.7,70.60571428571428,51.84285714285714,417.7785714285714,62.74142857142857,62.80428571428571,90.88285714285713,157.26857142857145,213.7342857142857,1.5457142857142858,1.6042857142857143,0.7,26.8,62.0,229.35,0.6725000000000001,91.1,0.049,80.0,6.0,95.0
2023-01-01 08:00:00,94.48625,190.09875,79.755,77.58875,52.87625,59.667500000000004,119.15875,1.49125,0.082,0.9,37.0,51.5,71.53625,51.822500000000005,375.86125,63.38375,63.0325,91.07375,146.10750000000002,217.1875,1.56375,1.5725,0.6,14.4,82.1,231.85,0.66,94.7,0.049,80.0,6.0,95.0
2023-01-01 16:00:00,96.175,179.27375,79.90625,77.78999999999999,52.9275,59.7825,123.87875,1.4825,0.103,1.2,58.0,41.6,67.50625,46.595,378.2575,64.56375,64.0625,101.7575,127.71125,197.8825,1.54875,1.56125,0.9,37.0,52.8,236.95,0.6575,90.7,0.049,80.0,6.0,95.0
2023-01-02 00:00:00,97.085,189.5725,79.82375,77.975,52.77875,63.2925,121.80375,1.50125,0.1,1.2,54.3,43.1,65.46,44.32125,415.7875,64.69125,64.1925,81.51875,120.55625,180.01125,1.5125,1.57125,0.9,29.1,59.7,242.35,0.671,93.5,0.051,80.875,6.875,95.0
2023-01-02 08:00:00,96.545,173.93,79.1975,75.30875,52.8475,53.85,113.4875,1.4775,0.088,1.0,43.2,48.5,69.485,47.9125,379.1075,63.66,64.4,104.28,112.35875,181.66875,1.5575,1.5475,0.7,17.1,74.8,250.7,0.673,99.0,0.047,81.0,7.0,95.0
2023-01-02 16:00:00,94.92875000000001,180.7625,79.55,76.68875,52.07625,61.09125,125.8,1.4849999999999999,0.108,1.4,57.8,41.3,72.00875,55.11875,375.91875,64.26125,63.7825,109.3425,143.555,219.72750000000002,1.58125,1.565,0.7,16.2,79.9,239.9,0.674,118.0,0.037,81.0,7.0,95.0
2023-01-03 00:00:00,95.44,197.3725,79.755,75.82875,53.43,69.4225,122.01,1.52375,0.112,1.4,61.4,39.5,71.51,52.50125,421.90625,64.0975,63.54625,109.31,122.25625,193.11125,1.5825,1.54875,0.8,27.5,62.5,233.3,0.6675,106.4,0.042,80.125,7.0,95.875
2023-01-03 08:00:00,92.9775,176.52875,70.2925,69.9925,54.238749999999996,60.5,163.26875,1.40875,0.084,1.0,38.6,51.1,73.46625,56.78625,380.73625,63.44125,63.823750000000004,116.015,113.935,190.46,1.5862500000000002,1.54,0.7,17.2,75.2,237.8,0.66,109.7,0.04,80.0,7.0,96.0
2023-01-03 16:00:00,94.78,203.19625,40.36375,73.5125,54.595,85.25125,143.415,1.5325,0.095,1.2,46.4,46.7,70.21000000000001,50.34375,387.0075,64.15125,63.49625,93.495,149.6975,221.93125,1.48625,1.57375,0.8,26.6,62.3,237.2,0.6625000000000001,107.8,0.041,80.0,7.0,96.0
2023-01-04 00:00:00,96.36125,183.92,29.6625,74.175,54.6725,82.14125,139.29375,1.53375,0.099,1.2,50.1,44.9,72.49875,47.23125,428.6625,65.32625,64.14375,88.32,131.82375,194.84,1.51375,1.5750000000000002,0.7,21.1,69.5,236.75,0.674,95.9,0.046,80.875,7.0,96.875
2023-01-04 08:00:00,96.07249999999999,164.44625,32.33,77.30625,54.78875,76.555,138.5175,1.5175,0.087,1.1,42.7,48.3,74.79875,51.46375,382.7325,65.45,64.21,93.64,141.7875,210.6525,1.5375,1.5762500000000002,0.7,15.7,76.5,229.55,0.675,105.8,0.042,81.0,7.0,97.0
2023-01-04 16:00:00,95.1675,125.89,37.36125,73.67875,54.19375,66.46,143.10375,1.4725,0.096,1.2,50.7,44.7,71.9925,54.0575,379.05375,64.8425,64.2975,106.00875,157.76375000000002,235.315,1.5575,1.5750000000000002,0.8,24.3,63.4,232.3,0.67,105.9,0.043,81.0,7.0,97.0
2023-01-05 00:00:00,94.8675,135.0625,40.32875,74.22,53.76625,61.4775,140.8725,1.46125,0.094,1.1,48.3,45.8,70.5475,51.0275,388.67375000000004,64.08875,63.8825,103.755,125.2675,186.66875,1.55125,1.5725,0.8,23.1,67.2,234.89999999999998,0.664,92.2,0.048,79.25,7.0,95.25
2023-01-05 08:00:00,94.73125,151.2275,37.54,74.97749999999999,53.4975,46.8225,123.56625,1.4337499999999999,0.094,1.1,48.8,45.5,70.76625,51.2875,375.58875,63.98875,63.59,92.1625,120.83625,194.13875000000002,1.53375,1.55,0.8,25.4,61.9,226.7,0.6645000000000001,100.3,0.043,79.0,7.0,95.0
2023-01-05 16:00:00,95.22,123.95875,37.14375,74.47875,53.46875,35.98875,109.06875,1.40875,0.048,1.1,48.7,92.2,72.3175,51.22375,369.3025,65.1975,63.18,86.4725,119.11,188.03875,1.525,1.55375,0.7,20.4,68.7,236.75,0.67,94.0,0.047,79.0,7.0,95.0
2023-01-06 00:00:00,96.1925,147.5775,36.84125,74.22625,53.385,51.12875,123.85875,1.44875,0.075,0.9,31.1,54.0,71.5625,51.98,377.87,65.35875,63.60375,96.9825,110.8925,170.67000000000002,1.5275,1.5625,0.7,15.1,82.3,233.3,0.659,79.9,0.058,76.375,6.125,95.0
2023-01-06 08:00:00,96.74125,139.80625,50.71875,72.2475,53.15875,43.59,129.03125,1.4124999999999999,0.087,1.0,42.4,48.5,72.825,51.93875,375.07125,65.25375,63.96,67.0425,141.10750000000002,227.1975,1.39625,1.55125,0.7,19.8,69.0,241.95,0.6645000000000001,91.6,0.051,76.0,6.0,95.0
2023-01-06 16:00:00,94.92375,123.035,83.095,74.7825,52.98625,36.97,107.3875,1.41875,0.092,1.1,48.1,45.8,73.86,54.46625,364.025,63.805,63.26375,124.36,112.46375,183.1975,1.60625,1.5462500000000001,0.6,34.4,52.1,235.2,0.669,93.1,0.05,76.0,6.0,95.0
2023-01-07 00:00:00,95.04375,136.255,82.39125,73.64875,52.31625,48.72125,109.28125,1.4637499999999999,0.081,0.9,36.6,51.1,72.13,52.6125,379.68125,63.45125,62.51,112.4075,120.41375,178.7925,1.555,1.5725,0.7,16.7,70.2,242.25,0.673,94.7,0.046,73.375,6.0,95.0
2023-01-07 08:00:00,96.1675,116.35249999999999,80.3075,71.855,51.698750000000004,43.44375,109.48125,1.4425,0.089,1.0,46.0,46.5,73.28875,53.875,388.23875,63.16,62.3125,110.60875,91.39375,145.0325,1.5462500000000001,1.43875,0.8,24.8,61.5,234.95,0.664,93.8,0.046,73.0,6.0,95.0
2023-01-07 16:00:00,95.4525,141.30625,78.9925,74.2625,51.68625,54.4325,109.28125,1.48875,0.087,1.0,44.4,47.1,68.6675,50.5575,367.57125,67.35374999999999,63.0325,80.20125,120.6225,229.97125,1.43375,1.51625,0.7,17.7,68.3,245.2,0.664,92.8,0.049,73.0,6.0,95.0
2023-01-08 00:00:00,94.31625,140.51874999999998,78.21125,73.7625,52.01375,57.712500000000006,117.085,1.48875,0.076,0.9,31.8,53.6,73.5725,49.2575,384.14625,66.69,64.4025,103.515,101.2575,199.575,1.5225,1.49875,0.6,9.9,80.5,235.8,0.6605000000000001,100.8,0.043,72.125,6.0,95.0
2023-01-08 08:00:00,94.70125,138.0575,78.13499999999999,73.3125,52.32625,43.098749999999995,98.9325,1.46125,0.09,1.0,46.6,46.3,69.37375,49.8,367.6625,66.12125,64.18,85.45375,101.79375,178.5425,1.5325,1.5225,0.9,28.9,57.0,230.95,0.6535,100.7,0.042,72.0,6.0,95.0
2023-01-08 16:00:00,95.53625,141.60125,77.4625,74.88625,52.2575,39.38625,93.2925,1.455,0.091,1.0,48.8,45.4,72.16875,50.97625,368.0725,66.61625,64.015,94.23625,118.27250000000001,201.5275,1.52125,1.5325,0.7,19.2,66.9,236.2,0.653,90.3,0.047,72.0,6.0,95.0
2023-01-09 00:00:00,94.40375,134.5375,53.23375,74.41499999999999,51.9625,53.44,106.23,1.4925,0.081,0.9,36.2,50.6,67.92,48.46,365.7425,65.98875,64.0575,97.08,119.835,187.7075,1.53,1.5562500000000001,0.7,15.1,70.0,240.65,0.667,87.8,0.048,72.0,6.0,95.875
2023-01-09 08:00:00,94.68875,130.60750000000002,35.5025,73.9675,52.2475,55.55375,109.4675,1.49375,0.093,1.1,51.0,44.6,67.1925,47.5975,354.2125,65.25375,64.3325,90.1375,106.3125,169.44125,1.5175,1.5562500000000001,0.9,29.9,54.7,235.25,0.669,89.0,0.049,72.0,6.0,96.0
2023-01-09 16:00:00,96.2225,140.02875,57.54375,76.4875,52.87875,67.14875,115.01875,1.52875,0.093,1.0,51.8,44.4,68.22375,45.6425,352.49,65.75,64.19875,96.56875,132.84375,212.965,1.51125,1.55125,0.7,16.6,68.1,238.2,0.67,92.1,0.047,72.0,6.0,96.0
2023-01-10 00:00:00,96.77250000000001,143.33125,75.65875,75.76875,52.81875,73.24875,121.235,1.54,0.076,0.9,31.1,53.9,67.61125,44.9225,353.0825,66.20375,64.52375,95.86875,138.58375,217.55375,1.50625,1.5562500000000001,0.6,10.6,80.4,,,89.2,0.048,69.375,4.25,96.0
2023-01-10 08:00:00,97.2375,134.1925,76.39625,74.3525,53.15125,53.055,103.13375,1.49875,0.08,0.9,34.6,50.9,68.69,49.825,337.58625,66.69125,65.16125,78.7575,105.46625,178.2725,1.52,1.53,0.7,16.7,68.5,236.1,0.662,83.3,0.049,69.0,4.0,96.0
2023-01-10 16:00:00,90.70375,135.26875,57.2725,74.95,53.45,52.082499999999996,109.58375,1.47875,0.081,1.0,36.1,51.1,67.6725,49.316250000000004,341.8475,65.47875,65.24625,96.69125,131.47,229.80875,1.4975,1.52125,0.7,17.1,67.3,224.7,0.657,89.6,0.047,69.0,4.0,96.0
2023-01-11 00:00:00,90.985,125.31125,31.52125,72.60625,53.435,70.83875,133.175,1.50625,0.074,0.9,28.9,55.1,68.385,49.7225,349.0575,64.51125,63.94625,102.345,125.4275,194.4825,1.5225,1.5562500000000001,0.7,13.3,71.5,214.25,0.653,97.5,0.043,70.75,5.75,96.875
2023-01-11 08:00:00,91.59125,116.965,32.31125,72.5725,53.77125,72.31125,133.35625,1.51,0.074,0.9,26.7,55.4,67.155,50.71875,334.74125,64.47875,63.79125,100.27875,141.5375,227.53375,1.52,1.55125,0.6,8.2,76.0,220.95,0.66,87.2,0.048,71.0,6.0,97.0
2023-01-11 16:00:00,91.99125,114.3,33.435,73.72,53.99125,67.18,139.86875,1.4849999999999999,0.083,1.0,37.6,49.7,64.5925,50.6325,340.6125,64.9375,63.837500000000006,90.48375,121.64874999999999,196.96875,1.52125,1.5475,0.7,17.0,64.7,228.6,0.679,98.0,0.043,71.0,6.0,97.0
2023-01-12 00:00:00,92.2825,118.295,25.54375,71.9225,54.315,63.82,129.97125,1.4875,0.079,0.9,31.9,52.1,69.04,50.00375,350.15125,65.42125,64.3,110.8675,130.325,204.125,1.5350000000000001,1.55125,0.8,20.7,61.2,224.35,0.667,91.9,0.045,70.125,4.25,96.125
2023-01-12 08:00:00,92.04375,112.31875,30.716250000000002,71.55625,55.16125,63.22375,123.6375,1.4975,0.078,0.9,32.4,52.8,68.86375,48.14,334.91499999999996,65.13125,64.39,110.96875,119.9975,193.56375,1.55875,1.54875,0.8,17.0,65.3,231.2,0.6635,87.5,0.048,70.0,4.0,96.0
2023-01-12 16:00:00,92.62875,92.78625,31.7875,73.075,55.62875,62.8975,123.56625,1.495,0.067,0.8,20.1,59.9,60.465,48.3325,340.34375,65.685,64.61,114.2325,122.2575,197.34,1.56875,1.5475,0.7,12.7,69.5,230.39999999999998,0.665,89.9,0.047,70.0,4.0,96.0
2023-01-13 00:00:00,92.33125,115.435,26.3675,72.3675,55.1325,43.4625,118.055,1.4224999999999999,0.076,0.9,28.4,55.2,72.67125,50.96625,367.03,65.52,64.44875,112.28125,132.82125,202.60375,1.57375,1.56125,0.8,13.7,69.2,240.3,0.659,85.5,0.048,70.0,4.0,96.0
2023-01-13 08:00:00,92.15375,103.5125,28.08625,71.75,54.98125,43.49875,97.005,1.4675,0.074,0.9,27.3,55.7,70.90625,50.53,343.47625,64.995,64.40125,117.68125,137.52125,210.3475,1.5675000000000001,1.5662500000000001,0.7,14.5,66.8,234.55,0.6715,92.3,0.045,70.0,4.0,96.0
2023-01-13 16:00:00,93.3025,102.86125,30.546666666666667,73.9675,54.80625,43.0575,90.00875,1.48125,0.076,0.9,27.4,54.2,68.285,50.6125,344.5425,65.8375,64.48875,107.53375,124.7975,198.84375,1.53875,1.55375,0.7,13.6,67.9,237.2,0.6605000000000001,94.6,0.044,70.0,4.0,96.0
2023-01-14 00:00:00,93.79375,102.3525,26.1525,73.86625000000001,54.4725,42.35375,100.58125,1.45125,0.086,1.1,36.5,50.1,67.97,48.332499999999996,363.78625,66.455,64.9075,99.80375000000001,128.805,206.47,1.54125,1.5525,0.7,11.2,68.5,237.75,0.6685000000000001,94.2,0.043,73.5,4.0,96.875
2023-01-14 08:00:00,93.89875,93.36625,30.8075,73.065,54.214999999999996,26.795,100.28375,1.3775,0.085,1.0,43.9,47.3,69.5925,50.92375,344.4425,66.15375,65.26,97.1175,128.6425,205.66375,1.51875,1.5525,0.8,15.6,65.4,231.65,0.67,88.8,0.046,74.0,4.0,97.0
2023-01-14 16:00:00,94.6,90.1625,31.74375,74.81125,54.18,22.49625,99.79875,1.3587500000000001,0.074,0.9,26.2,54.0,68.81875,51.87875,349.96625,65.88,65.1675,86.30875,127.96625,195.53375,1.5125,1.56375,0.7,12.4,69.5,233.15,0.6665000000000001,88.1,0.047,74.0,4.0,97.0
2023-01-15 00:00:00,94.29875,87.76,25.8675,73.995,53.67,42.94375,100.77625,1.4525,0.068,0.9,16.6,60.1,71.51,50.041250000000005,390.34875,65.645,64.78875,106.57,164.48,248.87,1.54125,1.57,0.8,17.0,64.4,230.65,0.677,85.9,0.047,70.5,3.125,97.0
2023-01-15 08:00:00,93.85,79.27,31.075,73.51125,53.88375,50.51,105.92375,1.48125,0.073,0.9,22.2,57.0,70.70875,52.11625,360.675,65.4425,64.11,112.63374999999999,127.345,187.24625,1.55125,1.57875,0.8,13.6,67.2,230.6,0.672,85.4,0.048,70.0,3.0,97.0
2023-01-15 16:00:00,94.71,70.525,32.81875,74.2875,55.055,52.76125,113.61,1.47375,0.068,0.9,19.0,61.1,67.44624999999999,52.93625,359.76,66.345,64.37125,95.4675,134.1125,199.46125,1.5225,1.5762500000000002,0.7,11.9,70.9,233.85000000000002,0.6735,91.1,0.045,70.0,3.0,97.0
2023-01-16 00:00:00,94.455,77.325,27.08125,73.25999999999999,55.519999999999996,61.5,127.265,1.47625,0.071,0.9,18.9,58.1,68.29375,51.18,464.94125,66.74,64.62125,94.225,169.1225,257.16125,1.50125,1.5662500000000001,0.81,15.9,64.7,235.0,0.6815,89.1,0.046,69.125,3.0,96.125
2023-01-16 08:00:00,93.795,68.74375,46.230000000000004,102.08500000000001,55.50125,52.785,134.51250000000002,1.45625,0.073,0.9,21.0,58.6,69.1875,57.10875,374.63875,64.02375,64.38125,85.05125,111.585,165.2575,1.49625,1.57125,0.8,14.3,65.4,237.3,0.6715,84.8,0.048,69.0,3.0,96.0
2023-01-16 16:00:00,95.83375,87.87375,78.97,117.50375,55.66875,47.644999999999996,104.405,1.47125,0.068,0.8,15.8,65.3,63.3725,52.213750000000005,364.89875,66.5225,63.95,94.725,111.12,174.71125,1.46625,1.50625,0.7,8.7,72.8,234.39999999999998,0.676,85.8,0.049,69.0,3.0,96.0
2023-01-17 00:00:00,95.09875,87.89125,78.95625,117.5125,54.88125,54.955,129.4425,1.4537499999999999,0.077,1.0,25.7,55.2,68.90625,51.95625,436.9325,67.07124999999999,64.91875,111.50625,166.365,260.41875,1.55125,1.55875,0.8,15.5,66.4,231.9,0.6735,81.8,0.05,71.625,3.0,96.875
2023-01-17 08:00:00,94.47,84.745,78.84666666666668,113.31333333333333,54.40875,43.62375,104.8125,1.45125,0.083,1.0,31.1,52.7,66.92875000000001,52.1375,378.005,66.60374999999999,64.8825,94.65125,114.15625,179.80875,1.5225,1.5575,0.8,14.1,66.7,235.35000000000002,0.6695,84.3,0.049,72.0,3.0,97.0
2023-01-17 16:00:00,94.76625,77.48,77.84125,,54.54125,47.59375,99.80875,1.4825,0.069,0.9,16.4,61.1,70.68,50.4825,367.70125,67.2225,65.04,94.2375,100.94625,172.95,1.49625,1.48125,0.7,10.1,72.6,228.65,0.666,79.1,0.053,72.0,3.0,97.0
2023-01-18 00:00:00,95.78625,83.65625,79.975,,54.0,44.91,108.90375,1.4449999999999998,0.081,1.0,28.7,53.4,67.0325,50.0325,428.7825,66.8575,64.98375,94.98875,147.11374999999998,236.3225,1.52125,1.54875,0.8,15.5,65.5,240.05,0.6685000000000001,79.9,0.051,72.0,2.125,97.0
2023-01-18 08:00:00,95.93625,89.76875,79.87375,,53.65375,34.5925,91.235,1.4337499999999999,0.076,0.9,25.5,55.5,64.27125,49.2175,372.6725,66.99249999999999,64.555,108.455,117.56875,192.13875000000002,1.56125,1.5475,0.8,9.2,69.6,237.8,0.6595,78.8,0.052,72.0,2.0,97.0
2023-01-18 16:00:00,95.89375,77.78,79.9875,,53.84375,31.12625,99.03625,1.4,0.092,1.1,42.5,47.9,68.3825,52.49375,350.8325,66.77250000000001,64.5825,122.12625,123.9025,197.5575,1.56,1.55,0.8,15.7,65.2,238.60000000000002,0.6685000000000001,82.7,0.049,72.0,2.0,97.0
2023-01-19 00:00:00,95.3425,78.05,79.97125,,53.535,19.52375,89.97749999999999,1.35375,0.089,1.1,38.9,49.5,72.78125,53.996249999999996,358.8175,65.5625,64.37125,113.1725,123.80875,209.6525,1.54875,1.5325,0.8,12.9,68.1,234.9,0.67,82.6,0.05,71.125,2.0,97.0
2023-01-19 08:00:00,95.12625,77.00125,80.225,,53.04,22.36125,89.9925,1.37,0.074,1.0,22.1,58.5,51.8,51.52375,346.73499999999996,66.01124999999999,63.80375,111.16625,129.59125,210.24375,1.5625,1.5462500000000001,0.8,13.2,70.8,232.45,0.669,80.9,0.051,71.0,2.0,97.0
2023-01-19 16:00:00,95.86125,68.62125,79.9825,48.870000000000005,53.394999999999996,39.79,101.7875,1.4375,0.07,0.9,17.2,60.3,70.78,54.8725,345.00875,66.8575,64.46000000000001,104.58500000000001,126.8825,211.18375,1.5150000000000001,1.5362500000000001,0.8,10.4,72.2,233.4,0.6695,81.5,0.05,71.0,2.0,97.0
2023-01-20 00:00:00,96.01125,73.4575,79.99625,67.53625,53.52,35.03375,99.56625,1.4175,,,,,67.31625,52.61,344.07,66.4325,64.67125,100.5425,129.35625,212.6325,1.5275,1.5425,,,,235.64999999999998,0.675,,,68.375,2.0,97.0
2023-01-20 08:00:00,95.8625,68.48125,79.96625,67.99249999999999,53.261250000000004,31.783749999999998,99.4575,1.4012499999999999,0.075,0.9,22.3,57.7,69.87125,57.24125,298.65375,66.20125,64.34125,104.6375,123.6425,204.10999999999999,1.54375,1.5425,0.7,8.6,72.6,238.4,0.673,81.3,0.051,68.0,2.0,97.0
2023-01-20 16:00:00,95.46000000000001,68.7875,79.94125,68.6625,53.05,37.1925,99.265,1.42875,0.084,1.0,31.3,52.5,66.13499999999999,53.88625,249.16125,67.165,64.5525,102.3675,120.905,200.54874999999998,1.54125,1.54,0.8,9.1,70.4,233.9,0.6753333333333335,83.9,0.049,68.0,2.0,97.0
2023-01-21 00:00:00,94.7675,74.13,79.93875,68.0125,52.3875,31.67875,99.81375,1.4024999999999999,0.068,0.8,18.1,59.3,64.555,53.07375,303.7375,66.6075,64.97625,118.84625,138.70499999999998,219.505,1.55,1.55125,0.7,8.6,72.1,233.85,0.677,80.1,0.052,71.5,2.0,97.875
2023-01-21 08:00:00,94.275,68.0525,79.90625,66.565,52.87375,33.1975,92.65875,1.4224999999999999,0.07,0.8,21.3,59.8,70.5925,52.21,292.03625,65.55125,64.4375,108.5125,128.0925,199.82,1.5425,1.56,0.7,8.4,71.5,233.9,0.667,81.2,0.049,72.0,2.0,98.0
2023-01-21 16:00:00,94.78375,60.769999999999996,79.99125,66.90125,53.39875,35.355,90.0025,1.43875,0.071,0.8,17.1,59.5,71.325,52.805,258.005,65.5225,64.09625,117.8175,140.51999999999998,219.07874999999999,1.54875,1.5575,0.7,10.3,71.1,233.85000000000002,0.665,82.4,0.048,72.0,2.0,98.0
2023-01-22 00:00:00,95.19875,60.00875,80.01,66.44,53.645,26.38375,89.99375,1.39,0.072,0.9,19.5,57.2,73.3075,53.5375,316.8425,65.50125,63.7575,119.94875,124.42875000000001,198.03375,1.55625,1.5525,0.7,9.9,71.9,234.25,0.6635,83.9,0.047,73.75,2.0,97.125
2023-01-22 08:00:00,95.81125,57.7625,80.00874999999999,67.45125,53.61625,24.14125,90.0125,1.38,0.073,0.9,21.7,57.8,63.67125,53.03625,286.4225,65.75625,63.7475,99.05875,126.35375,203.475,1.52375,1.55,0.6,5.2,79.6,232.2,0.6645000000000001,87.1,0.045,74.0,2.0,97.0
2023-01-22 16:00:00,95.4675,54.81875,79.975,67.36,53.43125,18.4075,85.15375,1.35375,0.08,1.0,30.2,54.7,62.77375,53.18,252.69375,65.87375,63.91375,96.285,131.31125,219.1775,1.50875,1.53875,0.7,10.7,71.6,229.2,0.667,84.2,0.047,74.0,2.0,97.0
2023-01-23 00:00:00,95.21125,62.92875,80.00875,66.42625,53.00875,18.62375,79.97375,1.36,0.08,1.0,28.7,55.5,66.34125,54.53875,336.605,65.57375,63.84875,100.0025,125.31,211.6,1.52375,1.5350000000000001,0.7,7.6,76.6,232.85,0.674,82.5,0.048,72.25,2.0,97.875
2023-01-23 08:00:00,95.45625,65.2275,79.815,67.08875,52.885,21.091250000000002,81.95375,1.3725,0.075,0.9,25.8,57.6,63.81875,54.555,308.55875,65.5,63.78125,108.49375,111.7825,199.3525,1.545,1.52125,0.7,6.9,77.5,235.3,0.6745000000000001,82.1,0.049,72.0,2.0,98.0
2023-01-23 16:00:00,96.56,62.427499999999995,79.9725,67.97875,52.90875,26.708750000000002,89.98625,1.3924999999999998,0.048,1.0,28.1,82.5,58.37625,54.86875,170.495,66.1675,64.03125,120.5,119.27375,209.26625,1.5662500000000001,1.5275,0.7,7.9,76.1,234.15,0.6705000000000001,82.5,0.049,72.0,2.0,98.0
2023-01-24 00:00:00,96.30375,61.5475,80.03,67.955,53.12875,26.923750000000002,89.59625,1.3924999999999998,0.073,0.9,23.1,59.2,63.77375000000001,52.64375,131.59375,66.72625,64.485,117.99624999999999,104.7175,173.02875,1.56125,1.54125,0.6,4.9,79.7,236.95,0.664,84.2,0.048,73.75,2.0,98.0
2023-01-24 08:00:00,95.9,61.292500000000004,79.9125,68.3575,53.2425,30.947499999999998,92.4575,1.41125,0.074,0.9,25.2,59.0,63.207499999999996,55.43,138.06875,66.815,64.9025,117.7275,118.705,194.59,1.545,1.545,0.7,7.5,77.0,234.89999999999998,0.6615,85.2,0.046,74.0,2.0,98.0
2023-01-24 16:00:00,96.765,56.363749999999996,80.00750000000001,66.04,53.1725,30.4325,82.80375,1.42625,0.075,1.0,25.3,58.8,62.21,53.55625,136.12,65.7025,64.93375,119.9375,139.395,214.37625,1.54125,1.56375,0.7,6.8,77.2,236.35,0.6625000000000001,86.3,0.046,74.0,2.0,98.0
2023-01-25 00:00:00,96.31625,58.84375,79.99,66.34625,53.00625,15.70375,79.975,1.34375,0.09,1.2,36.8,51.6,72.4875,57.54625,208.8425,65.285,64.16125,102.9525,124.31125,198.35,1.53125,1.55375,0.7,7.8,77.5,237.64999999999998,0.6555,84.5,0.046,75.75,1.125,98.0
2023-01-25 08:00:00,96.4825,50.0675,79.35,67.49,53.3575,16.89,80.00375,1.35125,0.085,1.1,29.9,55.6,62.6525,55.72875,131.485,66.075,64.135,105.72875,127.55375,188.1725,1.5475,1.5775000000000001,0.7,5.8,79.8,232.9,0.6685000000000001,85.2,0.045,76.0,1.0,98.0
2023-01-25 16:00:00,97.70375,45.37875,79.155,66.79,54.0225,9.3625,80.91125,1.30375,0.086,1.2,33.5,53.4,69.59875,59.76375,204.965,66.44125,64.66375000000001,111.98625,134.22875,206.87,1.54375,1.56375,0.7,8.3,76.1,237.89999999999998,0.6705000000000001,86.0,0.045,76.0,1.0,98.0
2023-01-26 00:00:00,97.1175,50.4825,79.025,66.47125,53.66875,16.79875,80.08500000000001,1.35,0.086,1.1,28.8,55.9,72.36,56.97375,178.215,66.0275,64.8675,122.65375,123.93375,198.09125,1.55625,1.55125,0.7,9.1,75.7,236.35000000000002,0.6745000000000001,84.1,0.046,72.5,1.875,98.0
2023-01-26 08:00:00,97.105,44.39375,79.005,65.7125,53.85125,16.18625,80.00750000000001,1.3450000000000002,,,,,73.68125,57.115,182.05625,65.5325,64.6075,128.3625,122.7875,199.57625,1.56875,1.5475,,,,236.3,0.5285,,,72.0,2.0,98.0
2023-01-26 16:00:00,97.74714285714286,43.691428571428574,78.99857142857142,65.47857142857143,53.715714285714284,18.705714285714286,79.60571428571428,1.3614285714285714,0.088,1.1,35.2,51.9,70.53714285714285,56.31428571428571,175.32,65.44714285714285,64.57571428571428,118.38142857142857,122.16857142857144,197.09285714285716,1.5557142857142858,1.5457142857142858,0.7,7.8,78.5,233.8,0.6775,83.9,0.047,72.0,2.0,98.0
2023-01-27 00:00:00,97.08500000000001,47.91,78.86500000000001,65.245,53.875,39.085,83.14,1.475,0.083,1.1,30.1,56.2,73.905,55.5,158.24,65.06,64.085,154.3,141.885,200.72,1.625,1.5899999999999999,0.7,4.8,83.5,,,83.4,0.048,73.0,2.0,98.0
2023-01-27 08:00:00,96.33,45.2025,78.6375,66.035,54.175000000000004,34.53375,75.97125,1.46875,0.076,1.0,25.5,58.7,68.10125000000001,55.05375,152.8825,65.13,63.755,106.3325,113.83125,180.6425,1.53375,1.5475,0.7,6.4,79.7,230.64999999999998,0.6625000000000001,84.6,0.047,74.0,2.0,98.0
2023-01-27 16:00:00,96.52374999999999,43.735,78.94875,65.50375,53.955,22.3325,70.05375,1.4049999999999998,0.088,1.2,33.8,53.6,70.67,57.26875,186.14875,65.15625,63.63375,117.14875,124.9975,186.94375,1.5625,1.57375,0.7,6.8,81.1,232.35,0.6705000000000001,85.8,0.047,74.0,2.0,98.0
2023-01-28 00:00:00,97.205,44.60125,79.03625,65.75,53.53375,20.99875,69.97625,1.3937499999999998,0.09,1.2,35.7,52.7,71.6075,59.230000000000004,206.73250000000002,65.34625,63.59,120.73625,114.1425,179.0975,1.55125,1.5575,0.7,7.9,79.6,243.39999999999998,0.6695,86.9,0.047,73.125,1.125,98.0
2023-01-28 08:00:00,96.82875,41.12125,78.9775,65.03125,53.03625,19.91375,70.8675,1.38625,,,,,71.7525,57.28375,154.4525,64.8125,63.457499999999996,117.0925,131.03125,195.8325,1.54375,1.5750000000000002,,,,234.85000000000002,0.671,,,73.0,1.0,98.0
